scenario,stage1_cost,stage1_pen,stage2_pen,objective,load_time,solve_time,filter_time,total_time,second_stage_runtime,ipopt_obj,ipopt_time,termination_status
scenario_340,38761.8400026813,0.7184267427102538,2690337.8017385183,2729100.3601679425,2.1361749172210693,9.935168027877808,0.0,12.283143043518066,44.29685401916504,69205.84625861623,2.5255649089813232,LOCALLY_SOLVED
scenario_341,37491.41639195768,0.6746764082313973,2608326.281424469,2645818.372492835,2.1549880504608154,10.085669040679932,0.0,12.452518939971924,45.93196320533752,63037.97018367334,2.65568208694458,LOCALLY_SOLVED
scenario_342,38673.28845674717,0.7036404020201144,2648455.176062932,2687129.1681600814,2.1606359481811523,9.885982990264893,0.0,12.257088899612429,45.29455900192261,68100.11800104291,2.4076859951019287,LOCALLY_SOLVED
scenario_343,37253.58796024623,0.395812922018716,2412556.0969724497,2449810.080745618,2.16092300415039,10.041515111923218,0.0,12.42726707458496,43.9679811000824,62416.586751248295,2.6305911540985107,LOCALLY_SOLVED
scenario_344,38037.00345633082,0.7375274933164874,2585068.264688024,2623106.005671848,2.1561498641967773,10.33796501159668,0.0,12.719133853912354,45.53444504737854,67543.8997897555,2.9909050464630127,LOCALLY_SOLVED
scenario_345,38043.47421406885,0.6223059410332782,2507679.671969202,2545723.768489212,2.156374931335449,9.96475315093994,0.0,12.332189083099363,43.23586106300354,64775.142390690206,2.564060926437378,LOCALLY_SOLVED
scenario_346,38728.975493384816,0.7461314656481414,2768586.50080427,2807316.2224291204,2.14512586593628,10.49633812904358,0.0,12.853392839431764,45.81426906585693,71237.19725375235,3.052751064300537,LOCALLY_SOLVED
scenario_347,37934.94481833344,0.6811037793352142,2582868.8187686275,2620804.44469074,2.1416468620300293,10.161515951156616,0.0,12.515066862106323,44.76496720314026,64805.81337031869,2.784018039703369,LOCALLY_SOLVED
scenario_348,38153.60152075175,0.6747258592790317,2513731.1667759805,2551885.4430225915,2.156402111053467,10.303638935089111,0.0,12.671848058700562,43.8000910282135,64879.26569950941,2.8826658725738525,LOCALLY_SOLVED
scenario_349,37985.493977835446,0.6865749582291578,2639346.4449969186,2677332.625549712,2.149061918258667,10.135756015777588,0.0,12.49739408493042,43.65347409248352,67669.59123449844,2.654526948928833,LOCALLY_SOLVED
scenario_350,37603.89163488994,0.7026000111496989,2191002.97185844,2228607.566093341,2.146639823913574,10.361387014389038,0.0,12.719565868377686,45.02974009513855,63978.34235571725,2.91866397857666,LOCALLY_SOLVED
