,scenario,sol1,penalty,cost,obj,infeas
574,scenario_140,sol1_29_2.txt,0.0014565137379009014,382043.49110044783,382043.49255696154,0
575,scenario_140,sol1_12_4.txt,0.005224652052876824,388599.0439461835,388599.0491708356,0
576,scenario_140,sol1_14_2.txt,0.0035895260550652,384251.57001707616,384251.5736066022,0
577,scenario_140,sol1_5_4.txt,0.01140157612853493,383464.3739510124,383464.3853525885,0
578,scenario_140,sol1_30_3.txt,0.004390601943772337,382332.55606603896,382332.5604566409,0
579,scenario_140,sol1_16_4.txt,0.0035308723738992085,384567.90348500374,384567.9070158761,0
580,scenario_140,sol1_7_2.txt,0.008267276571606499,392734.0039991633,392734.01226643985,0
581,scenario_140,sol1_1_4.txt,1.6896328425834795,358430.2727695446,358431.96240238723,0
582,scenario_140,sol1_10_2.txt,0.003908285269753949,411295.81882507994,411295.82273336523,0
583,scenario_140,sol1_10_3.txt,0.003908290509703049,386654.43424019136,386654.4381484819,0
584,scenario_140,sol1_1_5.txt,1.3523468911022083,358434.40996229206,358435.7623091832,0
585,scenario_140,sol1_12_1.txt,0.012351029442258816,377506.00394037354,377506.016291403,0
586,scenario_140,sol1_7_3.txt,0.00833326927211428,390915.50113537244,390915.5094686417,0
587,scenario_140,sol1_5_1.txt,2.8112576427490765,394519.5995557516,394522.41081339435,0
588,scenario_140,sol1_16_5.txt,0.27217714914635044,388235.19331905583,388235.46549620497,0
589,scenario_140,sol1_30_4.txt,0.0010177291421826877,384642.1023108941,384642.1033286233,0
590,scenario_140,sol1_5_3.txt,0.011779608587755667,385859.9441428923,385859.9559225009,0
591,scenario_140,sol1_14_5.txt,0.0035958021850010513,387971.63302733883,387971.636623141,0
592,scenario_140,sol1_7_1.txt,49837.31902808042,509901.2636621294,559738.5826902098,0
593,scenario_140,sol1_12_3.txt,0.005222010365508838,388244.76844386524,388244.7736658756,0
594,scenario_140,sol1_29_5.txt,0.2700620877757706,384689.688837986,384689.9589000738,0
595,scenario_140,sol1_10_1.txt,1.0029329639941478,429720.5171315377,429721.52006450173,0
596,scenario_140,sol1_3_5.txt,0.8325103263278733,392131.37792653794,392132.2104368643,0
597,scenario_140,sol1_3_4.txt,0.0228973219659279,396480.9287708063,396480.95166812825,0
598,scenario_140,sol1_29_4.txt,0.0017094743116072633,381756.28888978367,381756.290599258,0
599,scenario_140,sol1_12_2.txt,0.00534583956358697,385828.3500258802,385828.35537171975,0
600,scenario_140,sol1_14_4.txt,0.003594380970162528,387248.71544089273,387248.7190352737,0
601,scenario_140,sol1_5_2.txt,0.011586331491561692,397357.63681799395,397357.6484043254,0
602,scenario_140,sol1_30_5.txt,54058.51156184882,550715.5832341858,604774.0947960346,0
603,scenario_9,sol1_23_2.txt,0.004274457093519143,530946.825713369,530946.8299878261,0
604,scenario_9,sol1_18_4.txt,0.0039059699036584836,530584.4605881621,530584.464494132,0
605,scenario_9,sol1_9_2.txt,0.007258375989529012,546671.3382604608,546671.3455188368,0
606,scenario_9,sol1_25_4.txt,0.002456545456798725,528051.2924514832,528051.2949080287,0
607,scenario_9,sol1_25_5.txt,0.0024568745522085024,527635.8065167549,527635.8089736295,0
608,scenario_9,sol1_9_3.txt,0.007270597729620333,537124.3894185015,537124.3966890993,0
609,scenario_9,sol1_21_1.txt,0.0026406280328799756,527341.1886168835,527341.1912575115,0
610,scenario_9,sol1_18_5.txt,1.898105987547415,573158.4166158253,573160.3147218128,0
611,scenario_9,sol1_23_3.txt,0.004273875039734632,529614.0606867009,529614.0649605759,0
612,scenario_9,sol1_23_1.txt,2.444620803121857,606483.4768895695,606485.9215103727,0
613,scenario_9,sol1_21_3.txt,0.0024939339806186525,529261.3609278463,529261.3634217803,0
614,scenario_9,sol1_9_1.txt,0.29962602057313475,636621.2309238496,636621.5305498702,0
615,scenario_9,sol1_27_5.txt,5.011919404039762,578019.1661518675,578024.1780712715,0
616,scenario_9,sol1_27_4.txt,0.0018954846195233521,532546.1976165255,532546.1995120101,0
617,scenario_9,sol1_21_2.txt,0.002493793748348412,529061.7643131623,529061.766806956,0
618,scenario_9,sol1_23_4.txt,0.004273971474226968,528847.2754893193,528847.2797632908,0
619,scenario_9,sol1_18_2.txt,0.0039059877315309084,543785.1913642108,543785.1952701985,0
620,scenario_9,sol1_9_4.txt,0.0072488386266915915,534407.803287261,534407.8105360997,0
621,scenario_9,sol1_25_2.txt,0.0024565854454816627,547970.6895541232,547970.6920107086,0
622,scenario_9,sol1_25_3.txt,0.0024565964732055356,532453.8015120314,532453.8039686278,0
623,scenario_9,sol1_27_1.txt,32509.298917429325,574754.0901021216,607263.3890195509,0
624,scenario_9,sol1_9_5.txt,1.8899527141049624,580746.2801595808,580748.1701122948,0
625,scenario_9,sol1_18_3.txt,0.00390602977213151,533423.7798910458,533423.7837970755,0
626,scenario_9,sol1_23_5.txt,0.004331230303372072,525884.5255506933,525884.5298819236,0
627,scenario_9,sol1_18_1.txt,27321.08605173689,643686.3761831297,671007.4622348666,0
628,scenario_9,sol1_21_5.txt,0.0028650093800955574,529639.1391521491,529639.1420171584,0
629,scenario_9,sol1_27_3.txt,0.0018952992730694555,529084.0893226155,529084.0912179148,0
630,scenario_9,sol1_25_1.txt,62072.99736582406,626467.6540203623,688540.6513861864,0
631,scenario_9,sol1_27_2.txt,0.0018956555923512614,531325.5099565204,531325.511852176,0
632,scenario_9,sol1_21_4.txt,0.002493985045673615,529341.0667892944,529341.0692832794,0
633,scenario_9,sol1_26_5.txt,0.0019815491663212163,531227.4258147862,531227.4277963354,0
634,scenario_9,sol1_20_3.txt,0.003921150255490821,535922.6110032932,535922.6149244434,0
635,scenario_9,sol1_8_1.txt,0.010816845886352363,566858.1497804304,566858.1605972763,0
636,scenario_9,sol1_22_1.txt,23574.220069972194,651047.5606269888,674621.780696961,0
637,scenario_9,sol1_20_2.txt,0.003923543121300832,521608.5585824811,521608.56250602426,0
638,scenario_9,sol1_26_4.txt,0.0018790474836370176,529322.0526166126,529322.0544956601,0
639,scenario_9,sol1_24_4.txt,0.0028778450135848004,532156.8531147254,532156.8559925704,0
640,scenario_9,sol1_8_2.txt,0.010771763605784204,567270.1884639018,567270.1992356654,0
641,scenario_9,sol1_22_2.txt,0.003901807280254962,534024.2700625523,534024.2739643595,0
642,scenario_9,sol1_19_4.txt,0.002406434650072814,528495.9777873791,528495.9801938137,0
643,scenario_9,sol1_19_5.txt,0.002421564792676016,527912.0878329844,527912.0902545492,0
644,scenario_9,sol1_22_3.txt,0.003879924207611518,534171.183885244,534171.1877651681,0
645,scenario_9,sol1_8_3.txt,0.010780836905588832,567425.3659835637,567425.3767644006,0
646,scenario_9,sol1_20_1.txt,10221.572439192125,520298.6173335175,530520.1897727096,0
647,scenario_9,sol1_24_5.txt,0.0028787025425631822,532386.7168188583,532386.7196975609,0
648,scenario_9,sol1_24_1.txt,0.002878248296894325,530663.7842615605,530663.7871398089,0
649,scenario_9,sol1_26_3.txt,0.0018789418359198805,529021.740699842,529021.7425787838,0
650,scenario_9,sol1_20_5.txt,3.4536795822071493,642111.2392966064,642114.6929761886,0
651,scenario_9,sol1_19_1.txt,55317.77126624429,624476.3003013955,679794.0715676397,0
652,scenario_9,sol1_20_4.txt,0.003921120248070661,535961.7076929696,535961.7116140898,0
653,scenario_9,sol1_26_2.txt,0.0018789480960490143,528373.3117916898,528373.3136706379,0
654,scenario_9,sol1_24_2.txt,0.0028777244681275037,532003.1757433009,532003.1786210254,0
655,scenario_9,sol1_8_4.txt,0.010772396281965614,567666.9272628372,567666.9380352334,0
656,scenario_9,sol1_22_4.txt,0.0038837105400895376,534301.5561677945,534301.5600515051,0
657,scenario_9,sol1_19_2.txt,0.0024045025242484634,549160.835093529,549160.8374980314,0
658,scenario_9,sol1_19_3.txt,0.0024045350215280703,533024.1062561919,533024.1086607269,0
659,scenario_9,sol1_22_5.txt,2.2224743467814436,540988.4283519168,540990.6508262636,0
660,scenario_9,sol1_8_5.txt,0.2809137323022846,571217.5923507859,571217.8732645181,0
661,scenario_9,sol1_26_1.txt,157731.7225118207,553224.8514071172,710956.5739189379,0
662,scenario_9,sol1_24_3.txt,0.0028777620787647645,532109.4883072757,532109.4911850378,0
663,scenario_9,sol1_2_3.txt,3.2537079693335285,578745.6655903314,578748.9192983008,0
664,scenario_9,sol1_13_5.txt,1.5638182635148867,598536.3275729144,598537.8913911779,0
665,scenario_9,sol1_28_3.txt,0.0026727544686147575,524382.4747158376,524382.4773885921,0
666,scenario_9,sol1_15_3.txt,0.005660949492199488,527632.8898914678,527632.8955524173,0
667,scenario_9,sol1_17_1.txt,0.21252299418614337,637905.3927142068,637905.605237201,0
668,scenario_9,sol1_4_5.txt,0.28741990377389137,572427.468156568,572427.7555764718,0
669,scenario_9,sol1_4_4.txt,0.0185660124378431,569270.1170548773,569270.1356208897,0
670,scenario_9,sol1_15_2.txt,0.005638096681073821,527501.2860822172,527501.291720314,0
671,scenario_9,sol1_28_2.txt,0.0027689739962076867,524222.26964679285,524222.27241576684,0
672,scenario_9,sol1_13_4.txt,0.005339838299398686,519108.0387892423,519108.04412908055,0
673,scenario_9,sol1_2_2.txt,3.5311193416120683,579007.6338019557,579011.1649212973,0
674,scenario_9,sol1_11_4.txt,0.009573483353828884,557282.5057729783,557282.5153464617,0
675,scenario_9,sol1_6_4.txt,0.010145504103552336,535931.797798221,535931.8079437251,0
676,scenario_9,sol1_17_2.txt,0.006599507260530817,555570.9453848545,555570.9519843617,0
677,scenario_9,sol1_17_3.txt,0.006599550274625707,547880.0838043983,547880.0904039486,0
678,scenario_9,sol1_6_5.txt,1.8932781793137974,586474.7884779973,586476.6817561766,0
679,scenario_9,sol1_15_1.txt,27299.635425384116,588997.328533614,616296.9639589982,0
680,scenario_9,sol1_28_1.txt,0.002680733652660021,522923.9919237455,522923.9946044791,0
681,scenario_9,sol1_2_1.txt,3.5390019383143687,579378.4966436466,579382.0356455849,0
682,scenario_9,sol1_11_5.txt,2.1359147765374895,568517.6097290732,568519.7456438498,0
683,scenario_9,sol1_11_1.txt,23749.651084905057,598731.366310544,622481.017395449,0
684,scenario_9,sol1_2_5.txt,4.079986602794229,578580.0490684689,578584.1290550716,0
685,scenario_9,sol1_13_3.txt,0.005339756639741351,522328.7794722711,522328.78481202776,0
686,scenario_9,sol1_28_5.txt,0.002675677786777818,524763.0163831525,524763.0190588302,0
687,scenario_9,sol1_15_5.txt,4.659097601706816,633515.2169577074,633519.8760553091,0
688,scenario_9,sol1_6_1.txt,0.32418861617702305,637419.8835325043,637420.2077211204,0
689,scenario_9,sol1_4_3.txt,0.01857629872494297,569402.4196747722,569402.4382510709,0
690,scenario_9,sol1_4_2.txt,0.018566632533072603,569181.2843203818,569181.3028870143,0
691,scenario_9,sol1_15_4.txt,0.005638091634535547,527934.9981569634,527935.003795055,0
692,scenario_9,sol1_28_4.txt,0.0026727672895873397,524452.2590512398,524452.2617240071,0
693,scenario_9,sol1_13_2.txt,0.005339802044024983,533187.950097109,533187.955436911,0
694,scenario_9,sol1_2_4.txt,5.783065183603094,578583.1053397782,578588.8884049618,0
695,scenario_9,sol1_11_2.txt,0.009366373476338632,557065.1929118838,557065.2022782573,0
696,scenario_9,sol1_6_2.txt,0.010145545687389405,548358.7003995599,548358.7105451056,0
697,scenario_9,sol1_17_4.txt,0.006609689108072556,545546.6207666976,545546.6273763867,0
698,scenario_9,sol1_4_1.txt,0.018682563509924387,569221.6632735718,569221.6819561353,0
699,scenario_9,sol1_17_5.txt,1.8932752569446798,571469.4184660144,571471.3117412714,0
700,scenario_9,sol1_6_3.txt,0.010145601859676279,538666.0218277839,538666.0319733857,0
701,scenario_9,sol1_13_1.txt,0.015200014264772892,563622.1344485858,563622.1496486,0
702,scenario_9,sol1_11_3.txt,0.009366475799241387,557247.2477358915,557247.2571023672,0
703,scenario_9,sol1_30_1.txt,27162.140107404914,590403.0556759068,617565.1957833117,0
704,scenario_9,sol1_16_2.txt,0.005096718323522199,557747.3737035438,557747.3788002621,0
705,scenario_9,sol1_7_4.txt,0.011048273457344923,533799.2767088449,533799.2877571183,0
706,scenario_9,sol1_1_2.txt,4.445702668772075,519908.0300570754,519912.4757597441,0
707,scenario_9,sol1_10_4.txt,0.007828776753368745,538796.2764153086,538796.2842440853,0
708,scenario_9,sol1_3_1.txt,0.2336687054972132,618273.4251983677,618273.6588670731,0
709,scenario_9,sol1_10_5.txt,4.717012376871757,544972.9826183538,544977.6996307307,0
710,scenario_9,sol1_29_1.txt,0.009182907532534305,528840.9516344827,528840.9608173902,0
711,scenario_9,sol1_1_3.txt,5.137712660759184,519369.77440175076,519374.91211441153,0
712,scenario_9,sol1_7_5.txt,0.011052931595662268,533670.1855888308,533670.1966417624,0
713,scenario_9,sol1_14_1.txt,0.004667560178888818,526015.2484922545,526015.2531598147,0
714,scenario_9,sol1_16_3.txt,0.0049332755934039345,558222.6484246207,558222.6533578964,0
715,scenario_9,sol1_16_1.txt,0.00493628758506913,555866.3296525081,555866.3345887957,0
716,scenario_9,sol1_30_2.txt,0.0024383401494090795,530506.5449478002,530506.5473861403,0
717,scenario_9,sol1_5_5.txt,1.4564009047892108,605509.6218032524,605511.0782041572,0
718,scenario_9,sol1_14_3.txt,0.004655691138123405,527202.6118934725,527202.6165491636,0
719,scenario_9,sol1_12_5.txt,0.004725260213038311,534717.59331046,534717.5980357202,0
720,scenario_9,sol1_1_1.txt,3.568086690620585,520529.01340095745,520532.5814876481,0
721,scenario_9,sol1_29_3.txt,0.002893953019952357,529605.1023341091,529605.1052280621,0
722,scenario_9,sol1_3_3.txt,0.026553021465424397,592427.7756395643,592427.8021925858,0
723,scenario_9,sol1_3_2.txt,0.026553468413827164,594920.8642664225,594920.8908198909,0
724,scenario_9,sol1_29_2.txt,0.002894036304774538,529453.5556593467,529453.5585533831,0
725,scenario_9,sol1_12_4.txt,0.004724436756327506,534477.7324305228,534477.7371549596,0
726,scenario_9,sol1_14_2.txt,0.00465561435208494,527130.82148376,527130.8261393744,0
727,scenario_9,sol1_5_4.txt,0.017003673846184824,538442.7277481828,538442.7447518567,0
728,scenario_9,sol1_30_3.txt,0.0024384670913556172,530648.8257109695,530648.8281494366,0
729,scenario_9,sol1_16_4.txt,0.004934487824413952,558807.6349384992,558807.639872987,0
730,scenario_9,sol1_13.txt,10.076790128518102,526652.5768995148,526662.6536896433,0
731,scenario_9,sol1_7_2.txt,0.011048282963933148,534779.5580454888,534779.5690937717,0
732,scenario_9,sol1_1_4.txt,5.3906642080289595,519038.01973905746,519043.4104032655,0
733,scenario_9,sol1_10_2.txt,0.007826490186838009,539511.7180937552,539511.7259202454,0
734,scenario_9,sol1_10_3.txt,0.007826674442356837,539441.1433906616,539441.1512173361,0
735,scenario_9,sol1_1_5.txt,5.3352081167532655,519034.54394700105,519039.8791551178,0
736,scenario_9,sol1_12_1.txt,0.004725102004609315,532999.7347345033,532999.7394596053,0
737,scenario_9,sol1_7_3.txt,0.011048166736712158,533868.733161587,533868.7442097538,0
738,scenario_9,sol1_5_1.txt,90877.5453255277,583842.855930569,674720.4012560967,0
739,scenario_9,sol1_16_5.txt,0.2747117716793771,562761.714458989,562761.9891707606,0
740,scenario_9,sol1_30_4.txt,0.0024382998841678515,531022.5598077732,531022.5622460732,0
741,scenario_9,sol1_5_3.txt,0.017003720361721472,539633.5831342009,539633.6001379213,0
742,scenario_9,sol1_14_5.txt,0.0046599965501398916,527473.3428578018,527473.3475177984,0
743,scenario_9,sol1_7_1.txt,0.012827432117109433,534777.6728082442,534777.6856356764,0
744,scenario_9,sol1_12_3.txt,0.004724482004659497,534412.5897171902,534412.5944416722,0
745,scenario_9,sol1_29_5.txt,0.2724214129758368,531500.3805405131,531500.6529619261,0
746,scenario_9,sol1_10_1.txt,1.0086099759360792,564734.9546182945,564735.9632282704,0
747,scenario_9,sol1_3_5.txt,1.928603987766029,570517.5335665839,570519.4621705717,0
748,scenario_9,sol1_3_4.txt,0.026552924083371888,590519.1348398231,590519.1613927472,0
749,scenario_9,sol1_29_4.txt,0.0028940607245636456,529804.8163025037,529804.8191965644,0
750,scenario_9,sol1_12_2.txt,0.0047244856435455646,534287.8486733732,534287.8533978589,0
751,scenario_9,sol1_14_4.txt,0.004655711103131784,527250.0529315465,527250.0575872576,0
752,scenario_9,sol1_5_2.txt,0.017003738167877328,541266.5907751624,541266.6077789007,0
753,scenario_9,sol1_30_5.txt,4.653494646235342,650969.2861002493,650973.9395948955,0
754,scenario_123,sol1_23_2.txt,0.00337250424291757,575725.7390789173,575725.7424514216,0
755,scenario_123,sol1_18_4.txt,0.0034563171057199263,577797.9329301093,577797.9363864264,0
756,scenario_123,sol1_9_2.txt,0.008207513011403416,589251.2489069431,589251.2571144562,0
757,scenario_123,sol1_25_4.txt,0.002925560234573552,575339.4024353733,575339.4053609335,0
758,scenario_123,sol1_25_5.txt,0.0029408552539261605,576767.9913018552,576767.9942427104,0
759,scenario_123,sol1_9_3.txt,0.008208435044643105,581368.924554765,581368.9327632,0
760,scenario_123,sol1_21_1.txt,0.005899653813894699,575717.6720503968,575717.6779500506,0
761,scenario_123,sol1_18_5.txt,1.3876515417076978,610839.3202839089,610840.7079354506,0
762,scenario_123,sol1_23_3.txt,0.0034002668450740063,575925.3200966407,575925.3234969076,0
763,scenario_123,sol1_23_1.txt,15333940.515373804,578582.018406587,15912522.53378039,0
764,scenario_123,sol1_21_3.txt,0.004491882539504281,579183.3249903271,579183.3294822096,0
765,scenario_123,sol1_9_1.txt,0.23821414837548796,691038.3754034948,691038.6136176431,0
766,scenario_123,sol1_27_5.txt,6.0871448779031665,650234.4201097813,650240.5072546592,0
767,scenario_123,sol1_27_4.txt,0.00277430753059223,570238.023056857,570238.0258311646,0
768,scenario_123,sol1_21_2.txt,0.004491810499701772,579094.476205288,579094.4806970984,0
769,scenario_123,sol1_23_4.txt,0.0033795191149233253,575536.2228138364,575536.2261933555,0
770,scenario_123,sol1_18_2.txt,0.003456356958964329,588298.6280132474,588298.6314696043,0
771,scenario_123,sol1_9_4.txt,0.008208547167410773,579091.2801520537,579091.2883606008,0
772,scenario_123,sol1_25_2.txt,0.002925511511622965,590235.1263868633,590235.1293123749,0
773,scenario_123,sol1_25_3.txt,0.0029255575072738293,577723.3539553364,577723.3568808939,0
774,scenario_123,sol1_27_1.txt,94592.01608967043,610843.354145769,705435.3702354395,0
775,scenario_123,sol1_9_5.txt,1.40181357465585,610548.1958837982,610549.5976973728,0
776,scenario_123,sol1_18_3.txt,0.003456247067495574,579981.7132427501,579981.7166989972,0
777,scenario_123,sol1_23_5.txt,0.004102061291187155,574666.428940428,574666.4330424892,0
778,scenario_123,sol1_18_1.txt,0.23374609368570304,690638.0643668212,690638.2981129149,0
779,scenario_123,sol1_21_5.txt,0.004495216366154353,579426.7784604165,579426.7829556329,0
780,scenario_123,sol1_27_3.txt,0.0028022352964538616,573207.792723184,573207.7955254193,0
781,scenario_123,sol1_25_1.txt,102040.78416247058,673259.6000331312,775300.3841956018,0
782,scenario_123,sol1_27_2.txt,0.004209662415009807,578422.282147404,578422.2863570665,0
783,scenario_123,sol1_21_4.txt,0.004491940704207803,579259.4132452088,579259.4177371495,0
784,scenario_123,sol1_26_5.txt,0.004862988764757145,589910.4875457407,589910.4924087294,0
785,scenario_123,sol1_20_3.txt,0.004917159334653226,580483.618303987,580483.6232211463,0
786,scenario_123,sol1_8_1.txt,0.011458116211632112,596488.2428152774,596488.2542733937,0
787,scenario_123,sol1_22_1.txt,0.004377161595431767,576914.7607915553,576914.7651687169,0
788,scenario_123,sol1_20_2.txt,0.004880398569117022,575701.8901206518,575701.8950010503,0
789,scenario_123,sol1_26_4.txt,0.0033866873472179586,577967.1728038647,577967.1761905521,0
790,scenario_123,sol1_24_4.txt,0.003068416421392762,577345.0650175822,577345.0680859985,0
791,scenario_123,sol1_8_2.txt,0.011468700064957114,602150.9406377134,602150.9521064134,0
792,scenario_123,sol1_22_2.txt,0.004374041741252079,582402.191438576,582402.1958126177,0
793,scenario_123,sol1_19_4.txt,0.003871362306878852,579230.1752242332,579230.1790955955,0
794,scenario_123,sol1_19_5.txt,0.0038770706938320854,580627.3074508053,580627.311327876,0
795,scenario_123,sol1_22_3.txt,0.004373741439378867,583133.5839675979,583133.5883413394,0
796,scenario_123,sol1_8_3.txt,0.011468451125914991,602828.9695099063,602828.9809783574,0
797,scenario_123,sol1_20_1.txt,64907.07148548317,539299.1177663987,604206.1892518819,0
798,scenario_123,sol1_24_5.txt,0.003070074955824516,577452.4695020334,577452.4725721084,0
799,scenario_123,sol1_24_1.txt,0.003069335906432085,573979.3025005573,573979.3055698932,0
800,scenario_123,sol1_26_3.txt,0.00338672204357399,576955.781164677,576955.7845513991,0
801,scenario_123,sol1_20_5.txt,5.717832807781238,673330.6749115752,673336.392744383,0
802,scenario_123,sol1_19_1.txt,166201.1104298275,670978.6712457212,837179.7816755486,0
803,scenario_123,sol1_20_4.txt,0.0048773602478297505,584740.7375712014,584740.7424485617,0
804,scenario_123,sol1_26_2.txt,0.0033865849033832933,577389.7621744503,577389.7655610353,0
805,scenario_123,sol1_24_2.txt,0.003068343255646297,577237.1800116512,577237.1830799945,0
806,scenario_123,sol1_8_4.txt,0.011467767152019675,605062.5503565092,605062.5618242763,0
807,scenario_123,sol1_22_4.txt,0.004382342359018996,583925.3647996441,583925.3691819864,0
808,scenario_123,sol1_19_2.txt,0.003871252208598533,594146.772772151,594146.7766434032,0
809,scenario_123,sol1_19_3.txt,0.003871282309032397,581561.6078187025,581561.6116899848,0
810,scenario_123,sol1_22_5.txt,0.5276789043675186,594610.6667861178,594611.1944650222,0
811,scenario_123,sol1_8_5.txt,0.2798095348330613,612907.2550086728,612907.5348182076,0
812,scenario_123,sol1_26_1.txt,334274.8485112829,612322.942395461,946597.7909067438,0
813,scenario_123,sol1_24_3.txt,0.00306841471876167,577291.633236111,577291.6363045258,0
814,scenario_123,sol1_2_3.txt,0.04527734481472867,692675.1265278741,692675.1718052189,0
815,scenario_123,sol1_13_5.txt,3.733414153180372,692701.6966428249,692705.4300569781,0
816,scenario_123,sol1_28_3.txt,0.0028531098182908894,573766.1547336648,573766.1575867747,0
817,scenario_123,sol1_15_3.txt,0.006474598843360119,578472.6645846004,578472.6710591993,0
818,scenario_123,sol1_17_1.txt,0.24380756474820997,704759.0360824123,704759.2798899771,0
819,scenario_123,sol1_4_5.txt,0.2906013877537576,628486.229857197,628486.5204585848,0
820,scenario_123,sol1_4_4.txt,0.022146375704872392,620409.3386640847,620409.3608104604,0
821,scenario_123,sol1_15_2.txt,0.00644453367747589,576683.5438347235,576683.5502792572,0
822,scenario_123,sol1_28_2.txt,0.002868857313124626,573601.3920376983,573601.3949065557,0
823,scenario_123,sol1_13_4.txt,0.008458469868532353,579656.8594293718,579656.8678878417,0
824,scenario_123,sol1_2_2.txt,0.0452774127905186,692859.5301257117,692859.5754031244,0
825,scenario_123,sol1_11_4.txt,0.00986337659736455,597979.9659208569,597979.9757842335,0
826,scenario_123,sol1_6_4.txt,0.013130217628985232,584119.7870727614,584119.8002029791,0
827,scenario_123,sol1_17_2.txt,0.006556623107379506,596073.4834978671,596073.4900544903,0
828,scenario_123,sol1_17_3.txt,0.006545481118127704,588764.7433988401,588764.7499443212,0
829,scenario_123,sol1_6_5.txt,1.4000550906923068,609208.4658421008,609209.8658971915,0
830,scenario_123,sol1_15_1.txt,3149.7674497199932,563090.5403546268,566240.3078043468,0
831,scenario_123,sol1_28_1.txt,0.0028718938372709023,569960.2256865948,569960.2285584887,0
832,scenario_123,sol1_2_1.txt,163.84127422858157,670602.3605091274,670766.2017833559,0
833,scenario_123,sol1_11_5.txt,2.599290515581051,629244.0386871486,629246.6379776641,0
834,scenario_123,sol1_11_1.txt,0.009875924788984441,591335.0565437773,591335.0664197021,0
835,scenario_123,sol1_2_5.txt,1.306317423737215,674340.7103659889,674342.0166834126,0
836,scenario_123,sol1_13_3.txt,0.008458416173192079,577351.7602186871,577351.7686771033,0
837,scenario_123,sol1_28_5.txt,0.002864197762471321,574107.8154101932,574107.8182743909,0
838,scenario_123,sol1_15_5.txt,3.6507220217785923,723070.015386907,723073.6661089289,0
839,scenario_123,sol1_6_1.txt,0.2428752909346127,686211.3284245268,686211.5712998178,0
840,scenario_123,sol1_4_3.txt,0.022146941907978928,618259.3566585105,618259.3788054524,0
841,scenario_123,sol1_4_2.txt,0.022147168518300148,617478.1135782751,617478.1357254436,0
842,scenario_123,sol1_15_4.txt,0.006444635898799744,581962.9222493573,581962.9286939932,0
843,scenario_123,sol1_28_4.txt,0.002877587560931854,573859.1523339055,573859.155211493,0
844,scenario_123,sol1_13_2.txt,0.00845837863040419,583931.3690239278,583931.3774823064,0
845,scenario_123,sol1_2_4.txt,0.04527738710533545,692619.1144372475,692619.1597146346,0
846,scenario_123,sol1_11_2.txt,0.009914731900761975,596608.3935427092,596608.4034574411,0
847,scenario_123,sol1_6_2.txt,0.01313023532371763,594499.953052511,594499.9661827463,0
848,scenario_123,sol1_17_4.txt,0.00654463068958935,586388.4894246047,586388.4959692354,0
849,scenario_123,sol1_4_1.txt,0.022140262497124218,611922.4521241605,611922.474264423,0
850,scenario_123,sol1_17_5.txt,1.392186652007083,615006.4038642953,615007.7960509474,0
851,scenario_123,sol1_6_3.txt,0.01313023494220857,586539.784492804,586539.7976230389,0
852,scenario_123,sol1_13_1.txt,0.010031035274323582,586945.8116769958,586945.8217080311,0
853,scenario_123,sol1_11_3.txt,0.009896998993670462,597253.2806234487,597253.2905204477,0
854,scenario_123,sol1_30_1.txt,3315.979316581102,559189.7099784289,562505.6892950101,0
855,scenario_123,sol1_16_2.txt,0.005437266381840694,594735.3203891388,594735.3258264052,0
856,scenario_123,sol1_7_4.txt,0.012558263483264907,582632.356105438,582632.3686637015,0
857,scenario_123,sol1_1_2.txt,5.7839528080235425,556273.6584330297,556279.4423858377,0
858,scenario_123,sol1_10_4.txt,0.009092355996679225,589455.9633118948,589455.9724042508,0
859,scenario_123,sol1_3_1.txt,0.24628057253142177,634618.3023968034,634618.5486773759,0
860,scenario_123,sol1_10_5.txt,4.421678923563786,560393.1281775464,560397.54985647,0
861,scenario_123,sol1_29_1.txt,0.0028917324660033064,575601.7495772572,575601.7524689897,0
862,scenario_123,sol1_1_3.txt,5.9503170549231665,555820.5693682879,555826.5196853428,0
863,scenario_123,sol1_7_5.txt,0.012562687859006983,582749.4034674948,582749.4160301826,0
864,scenario_123,sol1_14_1.txt,0.006154337257987998,574484.7739613578,574484.7801156951,0
865,scenario_123,sol1_16_3.txt,0.005441432928310515,595378.1328069561,595378.138248389,0
866,scenario_123,sol1_16_1.txt,0.007090157376986837,589435.0841008265,589435.0911909839,0
867,scenario_123,sol1_30_2.txt,0.002857923108953199,574949.6933436714,574949.6962015945,0
868,scenario_123,sol1_5_5.txt,3.9433412920294,682051.6479436326,682055.5912849245,0
869,scenario_123,sol1_14_3.txt,0.006141782887987817,578071.9695001539,578071.9756419368,0
870,scenario_123,sol1_12_5.txt,0.006883686233679319,581418.723456633,581418.7303403192,0
871,scenario_123,sol1_1_1.txt,5.466298318327115,556700.9286829431,556706.3949812615,0
872,scenario_123,sol1_29_3.txt,0.0028875695605445895,577507.4644202772,577507.4673078468,0
873,scenario_123,sol1_3_3.txt,0.03210509520746577,634653.1048943372,634653.1369994325,0
874,scenario_123,sol1_3_2.txt,0.03210508029912211,639387.2637557173,639387.2958607976,0
875,scenario_123,sol1_29_2.txt,0.00288763848411153,577294.3021059588,577294.3049935973,0
876,scenario_123,sol1_12_4.txt,0.0068828457049259495,581499.7220996846,581499.7289825303,0
877,scenario_123,sol1_14_2.txt,0.006141799907598364,577855.4796926612,577855.485834461,0
